Data,BREW11,BCIC11,BDEF11,BMMT11,BBOI11,AGRI11,BBOV11,CORN11,BBSD11,FIXA11,IMBB11,B5MB11,BIEU39,CMDB11,DEBB11,SPXB11,SMAB11,XBOV11,CRPT11,DEFI11,BOVB11,GENB11,ESGB11,BITI11,GURU11,ELAS11,QDFI11,BOTZ39,BLBT39,BURA39,BITH11,ETHE11,HASH11,ALUG11,BDOM11,BLOK11,BNDX11,BTEK11,BXPO11,CHIP11,FOOD11,JOGO11,NFTS11,NTNS11,PEVC11,SCVB11,SVAL11,USDB11,USTK11,WRLD11,BTLT39,BIYT39,BOVA11,BIEM39,BIVB39,BIJR39,BITO39,BAER39,BIXN39,BIAU39,BHYG39,BLQD39,BRAX11,ECOO11,BACW39,BAAX39,BCHI39,BNDA39,BEWJ39,BIWM39,IVVB11,BIVE39,BDVY39,BSOX39,BSHV39,BSLV39,SMAL11,BGOV39,BIYE39,B5P211,DNAI11,REVE11,HTEK11,YDRO11,IB5M11,BOVV11,DIVO11,FIND11,GOVE11,IMAB11,MATB11,IRFM11,ISUS11,MILL11,SHOT11,SMAC11,SPXI11,TECK11,META11,NSDV11,NDIV11,IBOB11,PIBB11,QBTC11,QETH11,BOVS11,WEB311,ACWI11,XINA11,ESGD11,ESGE11,ESGU11,EURP11,BOVX11,XFIX11,NASD11,GOLD11,URET11,USAL11,UTEC11,TRIG11
2023-10-02,-0.012304046664236234,-0.015929043352339467,-0.005698005698005715,-0.007357990777984935,-0.009198423127463884,-0.007929883138564353,-0.013266998341625147,0.019639934533551617,-0.010816326530612264,0.01196808510638303,-0.004854368932038833,-0.00746924428822493,-0.01106833493156667,-0.011503697617091246,0.0,0.010638297872340496,-0.023376623376623495,-0.012680367293397388,0.07118644067796609,-0.053221288515406306,-0.012885723974228491,0.026634382566586012,-0.009608504548706875,0.04030226700251882,-0.01329243353783216,-0.012888158463800647,0.04166666666666674,0.013191763194115635,-0.010353753221562845,-0.03381642510996763,0.040566037735849214,0.027663088356730148,0.027232142857142927,0.017747660535656795,-0.015264109258887326,0.09187116564417175,0.005944369672498784,-0.025767543859649078,-0.007206523800493025,0.009978425026968774,-0.0065789473684209065,0.004167309770026106,-0.028169014084506894,-0.0009763718023824142,-0.007917656373713444,-0.01673501052864912,-0.007016819729645962,0.004018831094270148,0.013742071881606588,0.0020543806646526885,0.004026845669806045,0.008369098726818569,-0.014670790985417681,0.0017513134835911437,0.006122448987407436,-0.011633788576362325,0.010180275730221622,-0.005983545245894506,0.0196891191707258,0.03245574216976843,0.0,0.03152977811129287,-0.010441434921947712,-0.006735053362345922,-0.0008602150471637149,0.006920415222809506,0.005537098566503307,0.0068456134029903914,-0.0015856236634566034,-0.001578709964341285,0.008417437916160786,0.0,-0.014227642268199836,0.011962931764961215,0.009897426673834975,-0.035211267605633645,-0.02125147579693032,0.053200108011857816,-0.014454499751794803,-0.0021477150698008263,-0.004842615012106588,-0.004145936981757914,-0.008999122036874585,-0.029083354972734288,-0.006932248821517661,-0.01349641501476162,-0.006224324660774272,-0.010014566642388978,-0.014125956444967613,-0.0022257551669315756,-0.011034732272069414,-0.0038619979402678695,-0.012971342383107043,0.014431239388794648,-0.03563941299790352,-0.01852544910179632,0.008397932816537557,0.019773429454170932,0.05294408708560128,-0.006683291770573585,-0.006683291775318678,-0.012254384111557104,-0.013024173655648674,0.034198113207547065,0.0033388981636059967,-0.01247216035634735,0.06493506493506507,0.003138075313807498,0.0018450184501843658,-0.008717310087173025,0.0029761904761904656,0.004944375772558907,-0.00846560846560851,-0.013605442176870763,-0.006999125109361293,0.01745877788554795,-0.003058103975535298,-0.012674271229404233,0.007734806629834168,0.016181229773462924,-0.024818250188017088
2023-10-03,-0.01854756851527184,-0.020969373677917735,-0.014141787595896127,-0.014825064241945074,0.006631299734747964,-0.0113588557004628,-0.01394957983193279,-0.009630818619582704,-0.01980606560759235,-0.003942181340341633,-0.007317073170731714,-0.010181496237273158,0.006326034055573304,-0.006650041562759723,-0.0016949152542373724,-0.006315789473684275,-0.015957446808510523,-0.013906111603188775,-0.014240506329113889,0.014792899408283988,-0.014256269323256632,-0.001179245283018826,-0.018268139126844885,-0.008716707021791725,-0.014507772020725396,-0.014195583596214534,-0.05999999999999994,-0.010161956183004195,-0.012205754158761462,-0.007727272729366574,-0.01480809912360237,-0.016472478907191612,-0.008257279443720122,-0.030437539632213073,-0.0192739139302468,-0.010254249192302334,0.011261010146058625,0.014818983305195932,-0.006876790830945501,0.0020026702269690944,-0.006377238165317767,0.0024592683676605276,-0.021739130434782705,-0.0017591868647379716,-0.005941296444089805,-0.02017583408476098,-0.0036371194014341857,0.003888380603842778,-0.002085505735140769,0.0009647853352627855,-0.01593605708078072,0.0,-0.014978921876401485,0.004995005001610542,0.005900792915282338,0.0010235414593480208,0.003569179086768015,0.007524454490052346,-0.0030487804883022607,-0.019344910969443907,0.010097192640436514,-0.021049724630555322,-0.013894692854157897,0.0,0.00344382263844234,0.0018744142392033147,0.0007342143838999782,0.011093218822687323,-0.005558496559395443,-0.006324824921491667,0.003529900332225999,0.0034951456449667795,0.009184629799536825,-0.0024975024955505853,0.011792787470331856,0.013686131386861256,-0.019601930036188153,-0.03657151450777918,0.010712919273228039,-0.003706803778548373,0.010775112964893863,0.0062447960033307215,0.013067552602436416,0.010430596416153959,-0.013030528667163033,-0.014707139803334712,-0.010397093824376813,-0.01701305867206171,-0.015721393034825892,-0.008285532186105837,-0.005304554600329192,-0.0032308089945722873,-0.02017114914425422,0.000627615062761544,-0.008695652173913104,-0.023832221163012424,0.0020926756352763753,-0.0016158351848111208,-0.04088345864661658,-0.01285398674432614,-0.012853986742669465,-0.012620320855615041,-0.014045786264120785,-0.014823261117445696,-0.024958402662229484,-0.014095624718087452,-0.015679442508710784,0.0031282586027110426,-0.0018416206261510082,0.005025125628140614,0.0029673590504450953,0.0036900369003689537,0.005336179295624355,-0.01379310344827589,-0.004405286343612258,-0.0028598665395613843,0.015337423312883569,0.0,0.00328947368421062,-0.0015923566878981443,-0.026221079691516658
2023-10-04,0.005641218503196654,0.0062000939408173306,0.004594037127320538,0.002909309791332193,0.01844532279314892,0.002553191489361728,0.0013635588886995453,0.024311183144246407,0.003157230056830107,-0.024406332453825952,0.004914004914005066,0.007155635062611854,0.00483558994368094,-0.006694560669456062,0.002546689303905003,0.014830508474576343,0.002702702702702675,0.0016168148746968924,0.0032102728731941976,-0.002915451895043608,0.0016553406516814917,0.01298701298701288,0.005151387720773615,0.009037616023449102,-0.007360672975814997,0.008711111111111114,0.004255319148936065,0.0019249278124251479,-0.004413062642242616,-0.0032065964433735106,0.016871165644171793,0.019607843137254832,0.006134969325153339,0.00686723348593854,0.008942497660393123,-0.0076639227930739295,0.002094818081587624,-0.01182994454713493,-0.00894402769763425,-0.001732178547634855,0.0027153789187854827,0.0029132168046610563,0.1007407407407408,-0.00019580967299781538,0.008920606601248826,0.009202806856090984,0.003024614100959555,0.00877192982456143,0.00940438871473348,0.0016867469879517927,0.006807351937793582,-0.008693884003049601,0.0032780914223276003,-0.0034791252454663413,0.008799266740647793,0.0037491479197293565,0.006276150615363907,-0.006721433928686071,0.00815494392927607,-0.00403496973772699,0.005796479168645785,-0.0009661835796158647,0.0014832079669455656,-0.00876277905278533,0.0036465036618766877,0.0003118179025811685,-0.01063829786914583,-0.0035391966023712307,-0.007186585053309491,-0.0015912707620764355,0.007821229050279266,0.0,0.002228826138716,0.013520280440171728,-0.0003532320832515534,-0.012001200120011934,0.00779247411053019,-0.0007995735580542673,-0.03003154574248923,0.001200192030724967,0.0013755158184320937,0.014067025237898267,0.00327940533449933,-0.0060878771836951895,0.003112033195020736,0.002777054586479144,-0.004177215189873351,0.018336607727570398,0.0014152850788515803,0.00042844901456740025,-0.005884516366311154,0.002852327239725172,0.010293200249532175,0.009826468743466377,0.00877192982456143,0.009374999999999911,0.008225366518922694,0.0184098725470363,0.028907398334149903,0.0010172939979655737,0.0002034587961838863,0.0004332755632583396,0.0006590621039290756,0.0127314814814814,0.029010238907849706,0.001486903808761264,0.08849557522123885,0.006237006237006293,-0.011070110701106972,0.00374999999999992,-0.0014792899408283544,0.008578431372548989,0.005307855626327074,0.002622377622377714,-0.0017699115044248481,0.01338432122370925,0.0,0.01412066752246477,0.00983606557377037,0.014354066985646119,0.011351636747624072
2023-10-05,-0.006451009723260959,-0.006535337503501104,-0.006439570695287111,-0.0020006001800539908,0.005174644243208126,-0.014855687606112,-0.002553191489361728,-0.0015822784810127777,-0.012694083088543806,0.019607843137255054,-0.002037489812550919,-0.003552397868561208,0.009865255058844058,-0.010109519797809496,0.0008467400508043177,0.0010438413361169019,-0.010781671159029615,-0.0027800197291723006,0.0,-0.0052631578947368585,-0.002870313994955187,0.010489510489510412,-0.003869888087020268,0.0004841442749938807,-0.005296610169491456,-0.0038773352132533967,-0.004237288135593098,0.0067243035445760935,-0.007092198591702514,0.021829044128225616,-0.0039215686274508554,-0.03685897435897445,-0.002613240418118612,0.0045469308216954385,-0.0044316190868803895,-0.005863844393592665,0.004730993508636816,0.03703703703703698,-0.008636584182435736,0.00040042712226373567,0.002092565238798638,0.009478672985782088,-0.013458950201884257,0.0,0.008399646330680799,-0.007637068277670189,-0.002495580742435166,0.00022586109542621635,0.008281573498964745,0.006254510464277052,0.002704530093913471,0.009462365601828227,-0.0039027046650935704,0.005486284273537034,0.07177902960805449,0.0047538200386532115,0.003326403338093087,0.009022556421771633,0.020222446882295797,0.003601170380373775,0.0027748132312290785,0.004255319149950587,-0.0050777530942558435,0.0,0.008335114341377459,0.01091022446013823,0.012606599924633644,0.015450186467767635,0.025469168919653562,0.002049180345475188,0.001067586433440182,0.005224458195756343,0.003891771683941725,0.002635046107888117,0.00795053004585311,0.006680838141512213,-0.01058093397090254,0.003200853577247642,-0.024196695723342487,-0.0007192519779429807,0.009615384615384581,-0.00305997552019599,0.01394639354979299,-0.018641810918774815,0.0031963899595750522,-0.004327131112072724,-0.004194737511122426,0.00615525953146534,-0.002624671916010568,0.003854389721627438,-0.007584165741768456,0.0006464124111185132,-0.004939796233405458,-0.0026915113871635032,-0.004347826086956608,-0.008126934984520107,0.0026630595595384943,0.001589193484306639,-0.014285714285714346,-0.0028455284552845184,-0.0016273392946262177,-0.000757903854482378,-0.0036984496909514553,0.004571428571428449,-0.028192371475953548,-0.0028551850159890257,-0.047967479674796754,0.005165289256198413,0.011194029850746245,0.00996264009962644,0.00592592592592589,0.0,0.008447729672650395,-0.0026155187445511263,0.005319148936170359,0.0009433962264151496,0.0,0.005063291139240533,0.0,0.0007861635220125507,-0.0120073087966589
2023-10-06,-0.0015996988802108314,-0.0003759045202518241,-0.0036633477362389977,0.0016036884835122223,0.0,0.01077121930202507,0.0071672354948806305,-0.025356576862123448,0.006056742110296609,-0.0026525198938992522,0.0036749693752551327,0.0017825311942958333,0.02072909220863406,0.014468085106382977,0.0008460236886631556,0.01564129301355588,-0.0027247956403269047,0.007643884892086339,0.0048000000000001375,0.028806584362139898,0.0077634333565945735,0.03690888119953861,-0.0012599748005038824,0.01596902976046466,0.011714589989350266,0.006015569709837187,0.029787234042553123,0.013994910942650485,0.008035714267282446,0.021812457828943588,0.017565112053300913,0.02787021630615638,0.006986899563318882,0.0,0.002795031055900621,0.0182707524097252,-0.004161191414804977,0.0,0.0034259984338294025,0.011741160773849124,0.010318142734307978,-0.00908677873693764,0.02046384720327432,-0.000587544065804968,0.009644892590968901,-0.00516884906960724,0.0041697070780777334,-0.0015806706559782224,0.017453798767967044,0.011235955056179803,-0.008766014828344826,-0.0008521516977649801,0.008291571753986204,0.02083333334072779,-0.05357748388438144,0.00574518417735459,0.014504765858104562,0.010059612515210814,0.020812685801926856,0.0031397174254315097,-0.0004257130656123431,-0.00442989214370737,0.012333864965443864,-0.002525784045464108,0.011445527763668917,0.014492753599999908,0.01757597948420897,0.006820566631689395,-0.0005228758296550451,0.01590547600958092,0.01189499589827725,0.015591915297127779,0.013476093787506693,0.029894875133831267,-0.004732690635707915,0.023227752639517485,-0.006992287917737872,0.0018612071194135105,0.03946140514450969,0.0019193857965451588,0.004421768707483009,0.009821976672805377,0.010101010101010166,0.01601085481682496,0.0016868147315154403,0.008257279443720122,0.004723002297676748,0.010774287801314841,0.006072874493927127,0.0024530716723547563,0.008760484622553522,0.0012919896640826156,-0.000930809804529753,0.01577745484741544,0.012372634643377012,-0.009364026531408443,0.01087689713322093,0.023800079333597735,-0.0024154589371980784,0.005809213208316288,0.005501222488414781,0.006826308375772028,0.008899059242308605,0.006825938566553003,0.023890784982935065,0.007559271561104142,0.05038428693424413,0.01130524152106882,0.02029520295202958,0.011097410604192337,0.013254786450662692,0.013365735115431265,0.012565445026177846,0.006993006993007089,-0.002645502645502562,0.015080113100848225,0.004028197381671816,0.0025188916876572875,0.014069264069263898,0.01963864886095834,-0.00528401585204763
2023-10-09,0.010461828463713463,0.010529284572717845,0.010276232676534436,0.012708896227359157,0.005148005148005064,0.002557544757033181,0.009318874957641388,0.02276422764227637,0.004119138149556223,-0.0006648936170212671,0.004475183075671296,0.005338078291814874,-0.017507002819013073,0.01090604026845643,0.0008453085376161074,-0.005133470225872738,0.001366120218579292,0.008567603748326658,-0.023885350318471388,-0.0485714285714286,0.008655760408551982,-0.008898776418242549,-0.00578216989066449,0.000238151940938236,-0.006315789473684275,0.0018466408723181171,-0.07024793388429751,-0.011919698843208093,-0.013876586940576696,-0.030809859151532337,-0.02619047619047632,-0.03439902873330636,-0.011274934952298254,0.007436146136437172,0.009084339836894717,-0.04436281435433742,0.0008797009016934254,-0.015512265512265477,0.006243293337235389,-0.0019781089278648745,-0.005349544072948298,0.018798716185235875,-0.06417112299465244,0.003527336860670083,-0.0010421189752497506,0.006003925643690122,0.0026990553306343035,0.0015831731312900832,-0.00403632694248246,-0.004137115839243477,0.008163265289344857,-0.0012793176976548803,0.009759624073739426,-0.001700680270630639,-0.000537441792577753,0.0013440860180071734,-0.004493464065426722,0.028033935813103428,-0.015533980573066208,0.011401743796110031,0.0008517887488241893,0.005803830536763588,0.0054616111752967544,0.0,-0.0029337803842066634,-0.010334346490234458,-0.006836991716566265,-0.01650165016501659,0.0,0.0,0.0,-0.003980288084191819,-0.005464480870667754,-0.01834130781690546,-0.0005283550419692418,0.013561320754716943,0.01480791135963555,-0.003980891733217917,0.02500961908653032,0.00203544061302674,-0.012868269556383427,-0.00547112462006083,-0.015319148936170146,-0.00694444444444442,-0.0008419870895313153,0.010086206896551708,0.005590141024012452,-0.007497741644083122,0.0090543259557343,0.005319714863283309,-0.007575757575757458,0.002838709677419393,0.0071428571428571175,-0.008379317392192887,-0.022286125089863495,0.01024025206774315,8.340979230969658e-05,-0.00038744672607504693,-0.0077481840193704965,0.004559732495693636,0.004457953394903402,0.007533362031855395,0.009324596774193505,-0.01016949152542368,-0.03500000000000003,0.008298283505740578,-0.047967479674796754,-0.00203252032520318,-0.009041591320072317,-0.008536585365853444,-0.01017441860465118,-0.0011990407673860837,-0.008273009307135482,0.00868055555555558,-0.0026525198938992522,0.0,0.012036108324974926,0.006281407035175768,-0.0010672358591248265,-0.0023112480739599928,0.003984063745019917
2023-10-10,0.019867549668874274,0.019536701088473496,0.019223590892123887,0.012648221343873445,-0.002560819462227859,0.025510204081632626,0.013765318113144298,0.0015898251192367763,0.013989691806037818,0.0013306719893546592,0.002430133657351119,0.008407079646017834,0.005702067011003287,0.021576763485477102,0.0008445945945945166,-0.011351909184726505,0.034106412005457054,0.013273161667109123,-0.00815660685154973,-0.039039039039038936,0.013730369861838065,-0.012345679012345623,0.02865602199428996,-0.03928571428571426,0.030720338983051043,0.015974721320108687,0.017777777777777892,0.004126984099766862,0.017664670654091497,0.003178928239533363,-0.017420537897310573,-0.03394803017602677,-0.021052631578947434,-0.010911424903722766,0.013196930946291596,-0.021141336487285778,-0.0165897604921994,-0.009344082081348404,0.008143480368395517,-0.008720930232558266,-0.0037892678156704607,0.001950195019501999,-0.02571428571428569,0.0007810974419057981,-0.0076501782143788555,0.02329851945368988,-0.0025882596542085023,-0.015467991419216287,-0.010131712259371817,-0.006172106824925749,-0.013157894727294672,-0.015798462843016225,0.012439591909790604,-0.015088829396404213,-0.01147158988344088,0.0010067114152183532,-0.00861715222786219,-0.008252601379427071,-0.008875739676589167,-0.017241379310344862,-0.012978723399455938,-0.014425851136627754,0.015982450642431756,0.027748470141379933,-0.0023118957579830735,0.0,0.006159420289290951,-0.002296008477569722,-0.003923620182479937,-0.0004473272187034416,-0.009768950141872734,-0.005899143686479813,-0.0034798534800037917,-0.003736799321188311,-0.015682819390116953,-0.02036067481093662,0.021428571428571352,-0.013855582181041215,-0.01001001000894286,0.0023897717767953353,0.0006861063464838058,-0.003871230643846757,-0.00583405358686262,0.01559978483055402,0.014981273408239737,0.01066825979346242,0.009222994314592503,0.01119504869391097,0.014356929212362868,-0.0009524817440997868,0.009495438465835004,0.0032166752444673374,0.020659882824545228,-0.00906842539159125,0.06691176470588234,0.026705653021442677,-0.009924937447873372,-0.01317829457364339,-0.006832601268911498,0.0122049626790397,0.012204962678482145,0.013992736594744759,0.01263420724094888,-0.0182648401826484,-0.024179620034542215,0.013754227733934643,-0.0947907771135782,-0.008146639511201648,0.007299270072992581,0.0,0.0,-0.008403361344537896,-0.002085505735140769,0.013769363166953541,0.0017730496453902678,-0.00928505106778088,-0.015857284440039643,-0.009987515605493158,-0.009615384615384581,-0.010038610038609952,0.02936507936507926
2023-10-11,-0.004024144869215318,-0.003193722054932069,-0.004303241164621885,-0.0018540202966432773,0.0,-0.004975124378109541,0.002649445272395967,0.007936507936507908,-0.0028008298755187733,0.012624584717607856,-0.003232323232323253,-0.003949100482667833,0.0,-0.012185215272136452,-0.0008438818565400519,0.0,0.0026385224274405594,0.0026198585276395736,-0.03289473684210531,-0.006249999999999978,0.0027088800474055486,0.003409090909090917,0.0006167763157896022,-0.016852540272614625,-0.0030832476875644055,0.002419006479481567,0.017467248908296984,-0.00600695542399865,-0.0026478376031422446,-0.022634676325118508,-0.026438569206842844,-0.0030368763557483414,-0.014336917562724039,0.0139519792342635,0.005654281098545821,-0.017368977495846427,0.005250809965366976,-0.013131126317736275,0.007212231945379344,0.0015995734470808376,-0.004294478527607337,0.001197784099415955,0.008797653958944274,-0.0005853658536585371,0.007183530442400388,-0.005944369672498895,0.0006227942702927702,0.0035550458715596367,0.005117707267144445,0.0038218081930012637,0.014358974364576449,0.004121475059257529,0.00327057367630168,0.0014825796729303065,0.0010879419711709026,-0.0013409319442104772,0.0010347682064264507,0.007959479018786686,0.006965174187668399,0.005847953216374213,-0.0032334554797525117,0.0048790007845560535,-0.0022619782027555324,-0.000410635458371722,0.0,0.0024570024590753192,0.006841915729280723,-0.00017702248185524905,-0.0028886554788565277,-0.007160438558321158,0.0041344303901103,0.0015313935742391482,0.0,0.00016307892680145208,-0.004833512347606539,0.010688836104512989,-0.0019980019980019303,0.002701972430660504,-0.02047522750865538,-0.0028608892597448143,-0.00411381556393553,0.005522601759050838,-0.0015214083894805608,0.004237288135593209,-0.007841328413284221,0.004728930923830532,0.0022533800701052265,0.007290729072907398,0.001572636131315308,-0.002436440677966112,0.00018443378826993317,-0.0010260356547390215,0.0,0.003535773710482637,-0.04341833218470015,-0.005695842035314258,0.0029062421026031515,0.00824823252160245,0.02211302211302213,0.0042850024912806095,0.006377678136346265,0.002317497103128563,0.0025643554591183726,-0.02209302325581386,-0.0212389380530974,0.0027802491103203764,0.037735849056603765,0.0030800821355234653,0.0036231884057971175,0.002460024600245969,0.007342143906020615,0.00363196125907983,0.007314524555903867,0.00339558573853993,0.0,0.0037488284910967007,0.0060422960725075026,0.013871374527112179,0.003236245954692629,0.00546021840873645,-0.008738113595476604
2023-10-13,-0.019283746556473913,-0.01693518857561327,-0.02335632183908054,-0.014077622445986981,0.0,-0.015416666666666745,-0.011065235342691881,-0.007874015748031482,-0.011130760428586184,0.0006561679790026975,-0.0008107012565868876,-0.0004405286343611703,-0.011575714624880162,0.01069078947368407,0.0,0.0,-0.02894736842105261,-0.010800452922219428,0.015306122448979664,0.015094339622641506,-0.011143942591810951,-0.016987542468856254,-0.020032874460653383,-0.005041593143433443,-0.020618556701030855,-0.01870205981211759,-0.01716738197424894,-0.014312977078730471,-0.007964601751778155,-0.0044001852536462716,0.028753993610223683,-0.007397737162750273,-0.009090909090909038,-0.006399999999999961,-0.017670682730923648,-0.014909314478942504,0.006557012669482054,-0.01799100449775115,-0.012889058621348037,-0.013441575725312793,-0.009735058533579921,-0.01630028413339324,-0.0029069767441859407,-0.0023428348301444135,-0.017656780029572938,-0.025160780774004188,-0.023858921161825863,0.003313906982059134,-0.009164969450101812,-0.00773349196906592,0.0010111223264683833,0.0034564700736872123,-0.01268722466960348,-0.009375771018556245,0.0007245064386558475,-0.027190332331333833,-0.0062021914497121244,-0.006819813351634951,-0.000988142329034769,0.0375670840787119,0.0012975778431434382,0.005632161592463936,-0.006389117889530116,-0.013556536921022988,-0.00421318728637321,-0.00888480391735702,-0.01931330469142234,-0.003541076487252104,-0.005267316296397984,-0.02546765832931408,-0.005095801059926575,-0.007262996932181243,-0.0047785333708519895,-0.0030979944897455702,0.0017988846856074048,0.028495887191539282,-0.02902902902902904,-0.001616814869194294,0.02077419355053345,-0.0009563658099224215,-0.03545611015490535,-0.026851098454027555,-0.0093600348280366,-0.030590717299578185,0.0017666201766619594,-0.012859304084720136,-0.009492880339745269,-0.013761057993030068,-0.007458292443572212,-0.0003185727938833649,0.004609994468006695,-0.002952882269867785,-0.023564954682779526,-0.010362694300518172,-0.05835734870317011,-0.024632423143020832,-0.0028558229389777923,-0.016361511492014036,-0.006249999999999978,-0.011708672355626226,-0.014753936038817583,-0.010930110352075695,-0.009247417609444253,-0.00356718192627814,0.02893309222423146,-0.010646556504380733,0.005454545454545601,-0.004094165813715356,-0.01263537906137191,-0.01104294478527601,-0.008746355685131268,-0.00603136308805774,-0.012448132780083054,-0.012690355329949221,0.0026548672566371057,-0.007469654528478031,0.03603603603603589,-0.00995024875621886,-0.005376344086021612,-0.010861132660977546,-0.030334456831734524
2023-10-16,0.0045880149812735915,0.004469689915262087,0.004707654646455062,0.004759543877045136,0.0,0.000846381718154765,0.011189044756178879,-0.0031746031746030523,0.013359983168525158,-0.008524590163934476,0.0024340770791075883,-0.0008814455707361057,-0.0023900573622225307,0.007323026851098646,0.0008445945945945166,0.0010438413361169019,0.005420054200542035,0.006515805230254523,0.035175879396984966,0.004956629491945419,0.006744642704687109,0.003456221198156806,0.005241639584862234,0.04281732961743101,0.001052631578947416,0.005445283681714486,0.03056768558951961,-0.0012907389569383199,-0.00802854595267688,-0.027680856020622757,0.029503105590062084,0.03244191144234998,0.035779816513761276,0.014814814814814836,0.00613246116107935,0.015447027617413012,-0.014353538699348523,-0.0034351145038168385,0.003772124963729473,0.004856333468231444,-0.00124440019910399,-0.010337488598358258,0.03206997084548102,0.0005870841487281009,-0.0015937666017353802,0.0023148148148146586,0.009776833156216913,-0.01583143507972662,0.006166495375128367,0.012949640287769792,-0.025589225560153195,-0.015069967704799847,0.007852935927181726,0.002241594024096294,0.0012669683318149438,0.006901311248526554,0.004784688995014719,-0.0014456089434794483,-0.003956478681897413,-0.012931034482758674,-0.008855291565321277,-0.018926226355602038,0.008504459655672925,0.003435710567412764,0.00084620268042368,-0.00030911901500918493,-0.0054704595245606,0.003909026297086005,-0.0037066454950588357,0.010175763178987829,0.0006146281499692652,0.0065460146193592195,0.00461680517405183,-0.002289826579745524,0.003052612678472233,-0.008854612967723385,0.013402061855670055,-0.00647773279893149,0.006193907216195171,0.0016752423118344684,0.01891506067094939,0.011496655518394627,0.005273566249176076,0.005712731229597479,9.281603861155396e-05,0.00808854831843342,0.006683480453972379,0.007610763794509312,0.003163931184496649,-0.004248990864669677,0.0005506607929515184,0.002189029101210327,0.004022277227722748,-0.00356020942408386,0.025248661055853105,0.00959279561472215,0.00029482373752265367,0.008910891089108919,0.019351717464924922,0.0075301204819278045,0.008542713563706839,0.007331845712464036,0.0066031178631715814,0.05250596658711215,0.0,0.0062773231700481436,-0.028028933092224317,-0.0010277492291880241,-0.009140767824497242,0.0,-0.0014705882352941124,0.0024271844660193054,-0.0021008403361344463,0.00856898029134534,-0.0008826125330979595,0.0018814675446847673,-0.013526570048309039,0.002512562814070307,0.00216216216216214,0.0015686274509802978,0.0018716577540107693
